discovery_id,smiles,num_atoms,molecular_weight,logp,hbd,hba,lipinski_pass,method,timestamp
MOLECULE_75338,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-17T06:41:52.444687
MOLECULE_23558,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-13T16:58:37.202344
MOLECULE_16616,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-13T03:15:46.263066
MOLECULE_40076,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-15T10:22:08.780938
MOLECULE_1696,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-12T08:21:53.612062
MOLECULE_48446,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-15T20:56:10.292506
MOLECULE_63716,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-16T16:10:06.803198
MOLECULE_35176,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-14T18:49:00.443646
MOLECULE_62804,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-16T15:02:25.954927
MOLECULE_56458,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-16T07:02:38.164949
MOLECULE_30724,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-14T13:10:37.925035
MOLECULE_66144,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-16T19:08:34.333222
MOLECULE_31836,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-14T14:35:05.920764
MOLECULE_44936,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-15T16:35:28.559862
MOLECULE_75292,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-17T06:38:23.313382
MOLECULE_45624,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-15T17:26:59.666378
MOLECULE_13044,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-12T22:46:17.099451
MOLECULE_38314,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-15T08:07:38.173792
MOLECULE_40426,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-15T10:48:36.359355
MOLECULE_16246,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-13T02:47:34.487139
MOLECULE_70090,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-17T00:05:05.600936
MOLECULE_23108,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-13T12:54:30.667340
MOLECULE_75768,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-17T07:14:40.272415
MOLECULE_56008,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-16T06:28:29.826141
MOLECULE_35526,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-14T21:20:55.473571
MOLECULE_63346,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-16T15:42:56.740126
MOLECULE_48016,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-15T20:23:51.707881
MOLECULE_632,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-12T06:56:32.867794
MOLECULE_50076,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-15T22:58:38.779876
MOLECULE_18608,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-13T05:47:40.581626
MOLECULE_33558,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-14T16:46:08.878804
MOLECULE_65338,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-16T18:09:44.866770
MOLECULE_72804,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-17T03:30:19.991893
MOLECULE_2540,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-12T09:26:51.077369
MOLECULE_46458,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-15T18:28:34.441530
MOLECULE_10238,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-12T19:12:07.132446
MOLECULE_25176,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-14T06:12:57.893243
MOLECULE_73716,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-17T04:39:15.741730
MOLECULE_58446,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-16T09:34:37.399716
MOLECULE_20374,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-13T08:00:46.790779
MOLECULE_6850,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-12T14:54:34.566811
MOLECULE_42948,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-15T14:02:19.940963
MOLECULE_7742,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-12T16:02:46.533928
MOLECULE_29856,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-14T12:04:58.008342
MOLECULE_55274,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-16T05:33:07.644875
MOLECULE_28744,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-14T10:42:04.100609
MOLECULE_37848,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-15T07:31:35.011603
MOLECULE_60090,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-16T11:42:12.360687
MOLECULE_65768,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-16T18:41:06.588371
MOLECULE_33108,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-14T16:11:53.307421
MOLECULE_18258,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-13T05:20:55.464426
MOLECULE_262,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-12T06:27:22.304495
MOLECULE_50426,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-15T23:24:54.282698
MOLECULE_58016,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-16T09:01:48.135223
MOLECULE_73346,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-17T04:11:21.546511
MOLECULE_25526,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-14T06:39:44.760614
MOLECULE_2110,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-12T08:54:29.043563
MOLECULE_15190,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-13T01:28:20.520345
MOLECULE_10668,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-12T19:45:01.002408
MOLECULE_46008,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-15T17:55:15.625742
MOLECULE_10392,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-12T19:23:52.787099
MOLECULE_7312,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-12T15:29:54.113303
MOLECULE_21836,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-13T09:52:58.096724
MOLECULE_20724,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-13T08:27:47.691127
MOLECULE_798,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-12T07:09:53.931371
MOLECULE_28314,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-14T10:10:00.214556
MOLECULE_55624,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-16T05:59:03.906950
MOLECULE_54936,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-16T05:07:58.556893
MOLECULE_65292,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-16T18:06:22.659967
MOLECULE_69198,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-16T22:56:43.414735
MOLECULE_3428,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-12T10:33:36.986643
MOLECULE_11350,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-12T20:37:09.304777
MOLECULE_47530,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-15T19:47:51.752400
MOLECULE_848,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-12T07:13:53.634285
MOLECULE_19760,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-13T07:15:05.341483
MOLECULE_64250,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-16T16:49:18.429854
MOLECULE_32430,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-14T15:20:21.523409
MOLECULE_18872,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-13T06:07:53.270613
MOLECULE_36920,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-15T06:20:31.530445
MOLECULE_61052,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-16T12:53:25.170266
MOLECULE_37632,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-15T07:14:54.658494
MOLECULE_69462,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-16T23:16:58.743760
MOLECULE_14152,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-13T00:10:32.263590
MOLECULE_42732,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-15T13:45:42.720926
MOLECULE_7938,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-12T16:17:41.710697
MOLECULE_72384,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-17T02:58:39.391220
MOLECULE_43820,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-15T15:10:05.624709
MOLECULE_42698,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-15T13:43:01.928199
MOLECULE_3078,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-12T10:07:20.461923
MOLECULE_6780,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-12T14:49:11.932491
MOLECULE_47160,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-15T19:20:31.096168
MOLECULE_11700,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-12T21:03:54.621927
MOLECULE_10812,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-12T19:56:01.564398
MOLECULE_7892,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-12T16:14:10.856659
MOLECULE_29786,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-14T11:59:44.598000
MOLECULE_65912,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-16T18:51:37.354092
MOLECULE_37798,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-15T07:27:43.806255
MOLECULE_32060,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-14T14:52:10.407128
MOLECULE_64600,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-16T17:14:49.142739
MOLECULE_19330,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-13T06:43:00.167383
MOLECULE_28894,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-14T10:53:11.030035
MOLECULE_37262,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-15T06:46:16.686353
MOLECULE_61402,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-16T13:19:13.209104
MOLECULE_59484,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-16T10:55:53.767951
MOLECULE_42362,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-15T13:16:43.069883
MOLECULE_14502,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-13T00:36:50.026759
MOLECULE_3582,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-12T10:45:14.911049
MOLECULE_69032,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-16T22:44:19.452311
MOLECULE_27632,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-14T09:19:17.345823
MOLECULE_71052,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-17T01:18:23.734642
MOLECULE_26920,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-14T08:26:08.925218
MOLECULE_17284,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-13T04:06:42.635803
MOLECULE_8634,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-12T17:11:21.193394
MOLECULE_62384,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-16T14:31:36.428399
MOLECULE_53820,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-16T03:42:45.283023
MOLECULE_52732,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-16T02:19:33.834187
MOLECULE_9926,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-12T18:48:18.253392
MOLECULE_57530,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-16T08:23:52.879581
MOLECULE_67186,c1ccc2ccccc2c1,18,128.17399999999995,2.839800000000001,0,0,True,BiVQbit-EGNN,2025-10-16T20:26:29.833791
MOLECULE_12086,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-12T21:33:24.649217
MOLECULE_5006,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-12T12:32:16.259828
MOLECULE_22430,O=C(O)c1ccccc1,15,122.12299999999996,1.3848,1,1,True,BiVQbit-EGNN,2025-10-13T10:38:42.078920
MOLECULE_74250,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-17T05:19:36.814200
MOLECULE_71402,C1CCCCC1,18,84.162,2.3406000000000002,0,0,True,BiVQbit-EGNN,2025-10-17T01:44:46.016665
MOLECULE_1946,c1ccccc1,12,78.11399999999999,1.6866,0,0,True,BiVQbit-EGNN,2025-10-12T08:41:47.628749
MOLECULE_27262,c1cnccn1,10,80.09,0.4765999999999999,0,2,True,BiVQbit-EGNN,2025-10-14T08:51:45.883655
